MedIncome,MedHouseValue
"44464.00","353100.00"
"112093.00","500001.00"
"32763.00","279400.00"
"40474.00","379700.00"
"41218.00","328500.00"
"40391.00","337500.00"
"37105.00","272600.00"
"32386.00","277300.00"
"43333.00","261300.00"
"41875.00","309300.00"
"31478.00","273700.00"
"44750.00","314800.00"
"44423.00","280400.00"
"43839.00","299100.00"
"28750.00","227100.00"
"39886.00","199200.00"
"46731.00","224100.00"
"41597.00","201600.00"
"41319.00","203700.00"
"43462.00","222100.00"
"49643.00","236100.00"
"55675.00","215900.00"
"41850.00","209200.00"
"47000.00","223600.00"
"48646.00","213200.00"
"50282.00","195400.00"
"55209.00","203300.00"
"43261.00","206700.00"
"51265.00","211000.00"
"46607.00","199800.00"
"29389.00","213200.00"
"50623.00","246400.00"
"44271.00","205100.00"
"35333.00","196800.00"
"43194.00","197000.00"
"38247.00","208700.00"
"37313.00","189800.00"
"43571.00","199800.00"
"32250.00","205300.00"
"45125.00","200300.00"
"41806.00","209000.00"
"40924.00","188400.00"
"45648.00","193700.00"
"22304.00","203800.00"
"42344.00","262500.00"
"37049.00","227500.00"
"53028.00","229200.00"
"42865.00","221100.00"
"41304.00","229100.00"
"50796.00","228300.00"
"40000.00","224700.00"
"26437.00","195000.00"
"49102.00","207200.00"
"28701.00","191100.00"
"36905.00","179800.00"
"31106.00","170600.00"
"35313.00","211800.00"
"29511.00","203900.00"
"38516.00","206900.00"
"48295.00","212100.00"
"26250.00","192300.00"
"42143.00","245400.00"
"42083.00","240300.00"
"41750.00","190900.00"
"40789.00","196700.00"
"54548.00","201400.00"
"39615.00","183600.00"
"44330.00","235100.00"
"48264.00","251000.00"
"25739.00","239200.00"
"39632.00","240300.00"
"46750.00","222500.00"
"43654.00","223800.00"
"30187.00","217700.00"
"29974.00","178800.00"
"52149.00","201900.00"
"50150.00","220900.00"
"37798.00","258400.00"
"58798.00","270500.00"
"41359.00","255200.00"
"40313.00","299300.00"
"56345.00","228200.00"
"47125.00","250900.00"
"50462.00","227700.00"
"48333.00","225400.00"
"28039.00","227500.00"
"56407.00","251500.00"
"56356.00","241300.00"
"61074.00","258600.00"
"40909.00","232900.00"
"33534.00","180500.00"
"36296.00","160900.00"
"54527.00","227100.00"
"57613.00","235800.00"
"55709.00","244800.00"
"84438.00","390000.00"
"96465.00","500001.00"
"69223.00","338400.00"
"50025.00","234900.00"
"67785.00","336100.00"
"25797.00","183500.00"
"27540.00","179800.00"
"32297.00","150000.00"
"26159.00","182300.00"
"50483.00","221000.00"
"41181.00","190400.00"
"31818.00","208000.00"
"35000.00","223700.00"
"41111.00","215600.00"
"45568.00","201500.00"
"52230.00","209200.00"
"51463.00","220200.00"
"42330.00","221300.00"
"48125.00","266700.00"
"38839.00","224900.00"
"33125.00","222800.00"
"28500.00","187500.00"
"56159.00","340500.00"
"50309.00","244800.00"
"64044.00","333100.00"
"55101.00","267400.00"
"55191.00","245800.00"
"41154.00","246400.00"
"43125.00","210100.00"
"28312.00","213900.00"
"51529.00","259600.00"
"66689.00","433000.00"
"60094.00","245600.00"
"56163.00","248400.00"
"51641.00","263400.00"
"44167.00","247300.00"
"49250.00","240300.00"
"52016.00","243000.00"
"76420.00","374900.00"
"55798.00","338200.00"
"77846.00","409000.00"
"65304.00","439800.00"
"60928.00","327300.00"
"62064.00","334900.00"
"42009.00","271300.00"
"38819.00","328900.00"
"30404.00","262800.00"
"68482.00","308300.00"
"67977.00","389700.00"
"74918.00","367600.00"
"83912.00","419000.00"
"40000.00","278500.00"
"49102.00","319100.00"
"68107.00","367400.00"
"60192.00","347700.00"
"74570.00","392700.00"
"79814.00","409900.00"
"31875.00","500001.00"
"56327.00","500001.00"
"54847.00","296000.00"
"41656.00","313100.00"
"60794.00","338500.00"
"109201.00","500001.00"
"84196.00","450700.00"
"67694.00","369700.00"
"61400.00","361900.00"
"105511.00","483100.00"
"48984.00","311700.00"
"48036.00","295300.00"
"31885.00","219000.00"
"36750.00","213100.00"
"36534.00","216000.00"
"31923.00","221800.00"
"38550.00","243800.00"
"61274.00","315900.00"
"50605.00","311000.00"
"54088.00","457300.00"
"30943.00","174500.00"
"31887.00","189300.00"
"56738.00","443600.00"
"28528.00","425000.00"
"78392.00","500001.00"
"71322.00","500001.00"
"32154.00","259600.00"
"51700.00","335400.00"
"36141.00","290600.00"
"54609.00","500001.00"
"87172.00","500001.00"
"64958.00","500001.00"
"71390.00","424000.00"
"134196.00","500001.00"
"41429.00","303600.00"
"103587.00","500001.00"
"106796.00","500001.00"
"112979.00","500001.00"
"128879.00","500001.00"
"92189.00","500001.00"
"102292.00","500001.00"
"104399.00","500001.00"
"32241.00","295800.00"
"76720.00","467600.00"
"37125.00","447400.00"
"28448.00","360600.00"
"34150.00","382500.00"
"100549.00","500001.00"
"46375.00","359100.00"
"32813.00","301700.00"
"29352.00","304500.00"
"36171.00","318300.00"
"41727.00","332600.00"
"45656.00","478400.00"
"34698.00","265400.00"
"38273.00","334900.00"
"46420.00","457300.00"
"46000.00","392500.00"
"82269.00","500001.00"
"54591.00","495500.00"
"67082.00","500001.00"
"103599.00","500001.00"
"88115.00","500001.00"
"81530.00","500001.00"
"76290.00","500001.00"
"109237.00","500001.00"
"82954.00","500001.00"
"79625.00","490800.00"
"90420.00","500001.00"
"43000.00","500001.00"
"36202.00","366100.00"
"31373.00","263100.00"
"33669.00","376100.00"
"31289.00","320600.00"
"43036.00","365900.00"
"42031.00","394400.00"
"34612.00","425000.00"
"32388.00","256300.00"
"30398.00","369100.00"
"43468.00","425900.00"
"46150.00","371400.00"
"43214.00","372300.00"
"52853.00","355900.00"
"40208.00","341700.00"
"5360.00","375000.00"
"43889.00","380400.00"
"50754.00","374500.00"
"41656.00","364700.00"
"60830.00","424000.00"
"36823.00","295200.00"
"35714.00","197900.00"
"37986.00","367700.00"
"77112.00","386700.00"
"55683.00","309200.00"
"31146.00","373500.00"
"43333.00","385900.00"
"42415.00","409600.00"
"80499.00","495600.00"
"35096.00","396400.00"
"85677.00","500001.00"
"65533.00","500001.00"
"60876.00","483800.00"
"105575.00","500001.00"
"60678.00","399300.00"
"51377.00","360700.00"
"57380.00","497600.00"
"40439.00","500001.00"
"127823.00","500001.00"
"55291.00","274600.00"
"37404.00","247700.00"
"55524.00","293900.00"
"36058.00","257900.00"
"52962.00","291500.00"
"23958.00","175000.00"
"55456.00","258100.00"
"57794.00","272400.00"
"40909.00","204200.00"
"32222.00","186500.00"
"22267.00","189800.00"
"39375.00","217000.00"
"43359.00","209200.00"
"39250.00","180400.00"
"35349.00","193600.00"
"32500.00","214200.00"
"27098.00","173800.00"
"33542.00","178100.00"
"35341.00","182100.00"
"19219.00","165100.00"
"42100.00","167900.00"
"29154.00","169200.00"
"23690.00","173400.00"
"37813.00","232000.00"
"31287.00","198000.00"
"42344.00","162500.00"
"23071.00","146400.00"
"40417.00","170600.00"
"27012.00","172100.00"
"40052.00","196400.00"
"33438.00","173600.00"
"33326.00","167600.00"
"29194.00","162000.00"
"34625.00","173900.00"
"36845.00","175800.00"
"25139.00","190000.00"
"40625.00","171300.00"
"25211.00","162900.00"
"30000.00","156400.00"
"28125.00","155600.00"
"29870.00","176900.00"
"21667.00","150000.00"
"24932.00","167700.00"
"26591.00","183800.00"
"23984.00","152200.00"
"22860.00","169300.00"
"34227.00","143800.00"
"32121.00","153900.00"
"21793.00","185700.00"
"19355.00","166300.00"
"20700.00","154500.00"
"43812.00","228200.00"
"52723.00","218300.00"
"30377.00","186800.00"
"41213.00","252100.00"
"27120.00","143800.00"
"22788.00","152900.00"
"37437.00","241700.00"
"27708.00","148200.00"
"40469.00","196600.00"
"21687.00","157000.00"
"25213.00","149700.00"
"24800.00","138900.00"
"28194.00","165000.00"
"20476.00","181300.00"
"46528.00","244400.00"
"35893.00","212500.00"
"48250.00","205800.00"
"45766.00","185800.00"
"42891.00","214800.00"
"29750.00","244500.00"
"30919.00","185400.00"
"35638.00","170500.00"
"52083.00","220900.00"
"52049.00","240800.00"
"22843.00","183800.00"
"31806.00","204200.00"
"45089.00","221100.00"
"55051.00","223500.00"
"33389.00","187100.00"
"28889.00","153100.00"
"26111.00","168800.00"
"8907.00","154200.00"
"27679.00","178800.00"
"22167.00","176700.00"
"31330.00","156000.00"
"31306.00","214000.00"
"36667.00","210900.00"
"28667.00","217800.00"
"27466.00","208900.00"
"30150.00","156300.00"
"31691.00","141300.00"
"34375.00","170000.00"
"26250.00","164300.00"
"37184.00","277300.00"
"35673.00","270700.00"
"27685.00","204500.00"
"21071.00","208900.00"
"29392.00","230300.00"
"30521.00","276600.00"
"44094.00","352600.00"
"36181.00","495600.00"
"31445.00","438300.00"
"128763.00","500001.00"
"27348.00","209100.00"
"38393.00","238200.00"
"35750.00","230600.00"
"52960.00","500001.00"
"30461.00","264300.00"
"29417.00","254200.00"
"35172.00","265500.00"
"23789.00","266700.00"
"129591.00","500001.00"
"32333.00","436400.00"
"35806.00","391900.00"
"20672.00","283300.00"
"84389.00","500001.00"
"69391.00","500001.00"
"58659.00","433300.00"
"80073.00","500001.00"
"72692.00","498700.00"
"41500.00","393500.00"
"40833.00","434400.00"
"32462.00","435700.00"
"23974.00","410700.00"
"22148.00","438300.00"
"30642.00","342900.00"
"82335.00","430200.00"
"40833.00","500001.00"
"60352.00","500001.00"
"66739.00","500001.00"
"40965.00","500001.00"
"36974.00","500001.00"
"33580.00","364500.00"
"29760.00","405100.00"
"30179.00","500001.00"
"28036.00","225000.00"
"26458.00","372200.00"
"39044.00","436400.00"
"23250.00","250000.00"
"18450.00","237500.00"
"43571.00","468800.00"
"18209.00","500001.00"
"15429.00","325000.00"
"25434.00","232100.00"
"15100.00","187500.00"
"13157.00","333300.00"
"16903.00","350000.00"
"17306.00","450000.00"
"19354.00","340000.00"
"16112.00","262500.00"
"15328.00","250000.00"
"17050.00","350000.00"
"16250.00","237500.00"
"20888.00","237500.00"
"14005.00","193800.00"
"16331.00","162500.00"
"21403.00","200000.00"
"21866.00","250000.00"
"16250.00","67500.00"
"18214.00","211100.00"
"18977.00","100000.00"
"18576.00","193800.00"
"20341.00","250000.00"
"25556.00","175000.00"
"17325.00","221900.00"
"20557.00","225000.00"
"15284.00","200000.00"
"18277.00","137500.00"
"22311.00","206300.00"
"17083.00","166700.00"
"18156.00","218800.00"
"12412.00","216700.00"
"17641.00","250000.00"
"19297.00","203300.00"
"17514.00","187500.00"
"22612.00","230400.00"
"27054.00","162500.00"
"23317.00","172500.00"
"30357.00","175000.00"
"19835.00","225000.00"
"19766.00","112500.00"
"20467.00","158300.00"
"20132.00","198400.00"
"18056.00","262500.00"
"19063.00","261600.00"
"21927.00","253300.00"
"14497.00","205600.00"
"20307.00","226700.00"
"21524.00","187500.00"
"20000.00","240600.00"
"15195.00","218200.00"
"16760.00","208800.00"
"20044.00","212500.00"
"18790.00","218800.00"
"36953.00","200000.00"
"14375.00","165000.00"
"19911.00","220000.00"
"23568.00","204700.00"
"22000.00","210000.00"
"31078.00","346700.00"
"32946.00","321600.00"
"103661.00","500001.00"
"28021.00","280600.00"
"38472.00","395700.00"
"38141.00","342000.00"
"25982.00","315800.00"
"45833.00","333900.00"
"32824.00","304800.00"
"31250.00","380400.00"
"35083.00","500001.00"
"32426.00","442900.00"
"22422.00","254500.00"
"17542.00","287500.00"
"24196.00","358100.00"
"27543.00","220000.00"
"33700.00","330300.00"
"41429.00","380300.00"
"18771.00","247500.00"
"21766.00","205600.00"
"28971.00","251100.00"
"27038.00","227100.00"
"15250.00","210000.00"
"18495.00","212500.00"
"15685.00","225000.00"
"23846.00","258300.00"
"24000.00","173900.00"
"19286.00","137500.00"
"116150.00","500001.00"
"85136.00","500001.00"
"41717.00","500001.00"
"65195.00","500001.00"
"71134.00","416700.00"
"85842.00","500001.00"
"25588.00","500001.00"
"150001.00","500001.00"
"93092.00","500001.00"
"89440.00","500001.00"
"43214.00","500001.00"
"29643.00","355300.00"
"19937.00","367100.00"
"39783.00","374100.00"
"32149.00","300000.00"
"28942.00","500001.00"
"33864.00","397900.00"
"57524.00","393600.00"
"60338.00","423700.00"
"36579.00","318600.00"
"40721.00","350000.00"
"64459.00","421600.00"
"57778.00","412700.00"
"29780.00","306800.00"
"42019.00","352100.00"
"54122.00","397500.00"
"45781.00","360500.00"
"40602.00","324000.00"
"47132.00","304600.00"
"30958.00","210900.00"
"23421.00","200000.00"
"27875.00","217300.00"
"41667.00","344800.00"
"39674.00","268800.00"
"23333.00","196500.00"
"37847.00","252300.00"
"36434.00","278800.00"
"38448.00","241400.00"
"46250.00","230800.00"
"29709.00","225000.00"
"23816.00","166700.00"
"24375.00","203300.00"
"35039.00","187500.00"
"23913.00","198800.00"
"20214.00","170500.00"
"26250.00","187500.00"
"17016.00","160000.00"
"25521.00","157500.00"
"27179.00","184300.00"
"29423.00","200000.00"
"26178.00","203100.00"
"32386.00","185000.00"
"18700.00","170800.00"
"31607.00","182000.00"
"24429.00","228800.00"
"28750.00","213500.00"
"27366.00","169100.00"
"24677.00","219200.00"
"19722.00","156300.00"
"31944.00","143800.00"
"49844.00","187500.00"
"40250.00","137500.00"
"26442.00","136100.00"
"26923.00","150000.00"
"26051.00","155500.00"
"35603.00","210000.00"
"37500.00","241700.00"
"21108.00","200000.00"
"26136.00","169200.00"
"26336.00","174300.00"
"29350.00","189400.00"
"17945.00","166700.00"
"25428.00","167800.00"
"31864.00","189800.00"
"19209.00","179200.00"
"24038.00","181700.00"
"27625.00","232100.00"
"19028.00","217900.00"
"20000.00","175000.00"
"15491.00","225000.00"
"16136.00","137500.00"
"22545.00","192500.00"
"23942.00","133300.00"
"18750.00","150000.00"
"18173.00","154200.00"
"19704.00","152100.00"
"23409.00","115500.00"
"24375.00","114000.00"
"19937.00","139600.00"
"22708.00","159600.00"
"22907.00","133900.00"
"19495.00","173200.00"
"25343.00","138200.00"
"22222.00","126000.00"
"42390.00","213000.00"
"26806.00","153000.00"
"16118.00","138500.00"
"24632.00","144200.00"
"19881.00","159200.00"
"20133.00","145800.00"
"17463.00","158300.00"
"21333.00","160200.00"
"24135.00","167200.00"
"17292.00","191700.00"
"23859.00","153100.00"
"19375.00","168800.00"
"18781.00","147500.00"
"21696.00","170800.00"
"31146.00","142500.00"
"13125.00","145800.00"
"33977.00","153800.00"
"26226.00","148800.00"
"33785.00","184900.00"
"19706.00","144200.00"
"48750.00","200400.00"
"49750.00","166700.00"
"47853.00","153100.00"
"49231.00","230900.00"
"29167.00","129300.00"
"19038.00","139500.00"
"30241.00","166300.00"
"33750.00","169600.00"
"25132.00","163100.00"
"23750.00","175000.00"
"31442.00","162100.00"
"25523.00","156500.00"
"22348.00","146600.00"
"29939.00","135500.00"
"23281.00","151900.00"
"32031.00","144600.00"
"32279.00","158500.00"
"33750.00","147500.00"
"26842.00","156000.00"
"34952.00","150000.00"
"35769.00","135700.00"
"38750.00","148500.00"
"26083.00","148600.00"
"19762.00","137500.00"
"11868.00","93800.00"
"22961.00","112500.00"
"21136.00","111800.00"
"24886.00","137500.00"
"16667.00","133600.00"
"20885.00","142800.00"
"32125.00","125000.00"
"21029.00","109400.00"
"23611.00","156800.00"
"102264.00","112500.00"
"10714.00","137500.00"
"20950.00","109100.00"
"22344.00","153100.00"
"31654.00","155000.00"
"16122.00","157100.00"
"13846.00","129200.00"
"25200.00","131900.00"
"19271.00","136400.00"
"21210.00","144000.00"
"19615.00","141700.00"
"19205.00","121900.00"
"17054.00","117200.00"
"20200.00","147200.00"
"26250.00","150000.00"
"27708.00","127900.00"
"21058.00","124300.00"
"22900.00","121800.00"
"21806.00","134900.00"
"19688.00","150000.00"
"21071.00","136700.00"
"32639.00","142600.00"
"20700.00","136300.00"
"37619.00","127600.00"
"23716.00","122800.00"
"18224.00","143800.00"
"21810.00","147200.00"
"16888.00","125000.00"
"10333.00","135400.00"
"21862.00","135300.00"
"22454.00","165000.00"
"28000.00","148400.00"
"16319.00","151600.00"
"21923.00","155000.00"
"19402.00","139300.00"
"25455.00","114300.00"
"14189.00","141700.00"
"12000.00","115600.00"
"15163.00","115000.00"
"19405.00","152500.00"
"22788.00","139600.00"
"18125.00","139600.00"
"26573.00","141800.00"
"25268.00","141100.00"
"22083.00","146300.00"
"22656.00","145000.00"
"19250.00","135200.00"
"27500.00","146000.00"
"23472.00","135200.00"
"27266.00","140800.00"
"14115.00","140600.00"
"26875.00","129700.00"
"23575.00","144800.00"
"23944.00","130700.00"
"16250.00","175000.00"
"37543.00","126600.00"
"75752.00","67500.00"
"13615.00","133300.00"
"25313.00","225000.00"
"8288.00","181300.00"
"10769.00","112500.00"
"11979.00","350000.00"
"10227.00","87500.00"
"17395.00","162500.00"
"6775.00","350000.00"
"8131.00","275000.00"
"53081.00","287500.00"
"40972.00","500001.00"
"24620.00","162500.00"
"17763.00","312500.00"
"14886.00","175000.00"
"18625.00","131300.00"
"18438.00","185900.00"
"22607.00","165600.00"
"25227.00","187500.00"
"23450.00","225000.00"
"15854.00","87500.00"
"23438.00","213300.00"
"15885.00","154200.00"
"23438.00","152100.00"
"21135.00","152500.00"
"19818.00","208300.00"
"23981.00","183300.00"
"19233.00","207100.00"
"24632.00","216700.00"
"22552.00","265900.00"
"23636.00","190000.00"
"20173.00","177500.00"
"11642.00","400000.00"
"17199.00","175000.00"
"11346.00","137500.00"
"13241.00","112500.00"
"14940.00","187500.00"
"14904.00","275000.00"
"17238.00","110000.00"
"27634.00","137500.00"
"9563.00","275000.00"
"16184.00","225000.00"
"11122.00","187500.00"
"12254.00","162500.00"
"17866.00","325000.00"
"15727.00","225000.00"
"14615.00","275000.00"
"16355.00","162500.00"
"14413.00","158900.00"
"13000.00","162500.00"
"14801.00","212500.00"
"13169.00","112500.00"
"17038.00","118100.00"
"18304.00","225000.00"
"12012.00","275000.00"
"88062.00","500001.00"
"150001.00","500001.00"
"150001.00","500001.00"
"150001.00","500001.00"
"74574.00","500001.00"
"34812.00","432800.00"
"16806.00","316700.00"
"25386.00","290600.00"
"20185.00","141700.00"
"16406.00","300000.00"
"23567.00","253100.00"
"19250.00","300000.00"
"24348.00","230600.00"
"18238.00","237500.00"
"23375.00","282300.00"
"34250.00","281700.00"
"22364.00","305600.00"
"26218.00","350900.00"
"22653.00","445000.00"
"112185.00","500001.00"
"8804.00","450000.00"
"57393.00","500001.00"
"35909.00","404500.00"
"150001.00","500001.00"
"23105.00","166700.00"
"16987.00","412500.00"
"22708.00","175000.00"
"23674.00","500001.00"
"22094.00","75000.00"
"19038.00","325000.00"
"17365.00","112500.00"
"18829.00","300000.00"
"16953.00","150000.00"
"15553.00","70000.00"
"15954.00","187500.00"
"21637.00","350000.00"
"14680.00","137500.00"
"19309.00","233300.00"
"20332.00","270000.00"
"18214.00","475000.00"
"17896.00","322200.00"
"28202.00","500001.00"
"16725.00","187500.00"
"20547.00","410000.00"
"21435.00","328900.00"
"20278.00","360000.00"
"19949.00","380000.00"
"35517.00","291500.00"
"41250.00","436800.00"
"45918.00","337000.00"
"83617.00","433800.00"
"33750.00","257800.00"
"25284.00","226300.00"
"21736.00","171300.00"
"15882.00","327300.00"
"19923.00","250000.00"
"25313.00","305800.00"
"31406.00","417600.00"
"19152.00","115600.00"
"17210.00","214300.00"
"22937.00","350000.00"
"21414.00","157700.00"
"22684.00","193800.00"
"13867.00","193800.00"
"15972.00","168800.00"
"19323.00","161100.00"
"20960.00","187500.00"
"18470.00","250000.00"
"23864.00","350000.00"
"20530.00","229200.00"
"46838.00","479000.00"
"48900.00","500001.00"
"41328.00","500001.00"
"58632.00","450000.00"
"105860.00","500001.00"
"150001.00","500001.00"
"62223.00","500001.00"
"41618.00","500001.00"
"55871.00","500001.00"
"32645.00","175000.00"
"31765.00","225000.00"
"29621.00","175000.00"
"36111.00","450000.00"
"33594.00","287500.00"
"40179.00","350000.00"
"35719.00","500001.00"
"23375.00","355200.00"
"47019.00","411100.00"
"43667.00","405600.00"
"34265.00","456900.00"
"42500.00","486900.00"
"52400.00","486400.00"
"32010.00","287500.00"
"31677.00","453400.00"
"34286.00","474300.00"
"33989.00","485000.00"
"33725.00","375000.00"
"35573.00","500001.00"
"31766.00","225000.00"
"24722.00","500001.00"
"71669.00","500001.00"
"39167.00","321600.00"
"35481.00","396000.00"
"37167.00","327300.00"
"32411.00","250000.00"
"37167.00","385000.00"
"53819.00","440900.00"
"26781.00","328800.00"
"32279.00","400000.00"
"32500.00","355000.00"
"29605.00","500001.00"
"45192.00","446000.00"
"55596.00","500001.00"
"31475.00","362500.00"
"27824.00","450000.00"
"28233.00","310000.00"
"35556.00","500000.00"
"30862.00","345300.00"
"38250.00","278500.00"
"40050.00","275000.00"
"29883.00","296100.00"
"50858.00","470000.00"
"40583.00","444300.00"
"36250.00","440900.00"
"40217.00","500001.00"
"33824.00","322600.00"
"40625.00","295200.00"
"32813.00","243600.00"
"27917.00","242000.00"
"33333.00","254700.00"
"30833.00","338100.00"
"30707.00","417900.00"
"57509.00","474100.00"
"42404.00","351000.00"
"44191.00","334100.00"
"48958.00","333600.00"
"32380.00","287500.00"
"30956.00","500001.00"
"25806.00","234100.00"
"20984.00","158000.00"
"28793.00","202100.00"
"25658.00","252000.00"
"28841.00","290800.00"
"31944.00","213500.00"
"22725.00","140600.00"
"36435.00","195800.00"
"26654.00","259400.00"
"25320.00","172700.00"
"22554.00","165000.00"
"23526.00","156300.00"
"29130.00","192500.00"
"20706.00","268500.00"
"36373.00","420000.00"
"27409.00","167100.00"
"25955.00","139700.00"
"22254.00","127100.00"
"17014.00","123200.00"
"18685.00","150700.00"
"30856.00","151600.00"
"21711.00","179200.00"
"23214.00","139400.00"
"35161.00","157000.00"
"23687.00","146800.00"
"21078.00","133500.00"
"30694.00","122200.00"
"20538.00","125800.00"
"24635.00","169400.00"
"19000.00","110900.00"
"25625.00","138000.00"
"26000.00","171400.00"
"16581.00","118800.00"
"19408.00","134600.00"
"19750.00","138100.00"
"25927.00","161500.00"
"17377.00","183900.00"
"26280.00","251100.00"
"18333.00","151100.00"
"20259.00","168800.00"
"28654.00","176800.00"
"21046.00","114000.00"
"19018.00","137500.00"
"30132.00","223200.00"
"28971.00","127800.00"
"31731.00","121500.00"
"26098.00","127100.00"
"20304.00","133400.00"
"20042.00","114200.00"
"18783.00","118200.00"
"21979.00","125700.00"
"16429.00","125000.00"
"42218.00","181000.00"
"35357.00","156900.00"
"18900.00","124000.00"
"22273.00","123300.00"
"32500.00","134700.00"
"19928.00","125400.00"
"21324.00","143800.00"
"18316.00","113500.00"
"22368.00","120000.00"
"16452.00","125900.00"
"20879.00","120700.00"
"33636.00","140900.00"
"24444.00","134100.00"
"25156.00","136600.00"
"31442.00","130300.00"
"34306.00","130200.00"
"13444.00","125000.00"
"17159.00","189700.00"
"39732.00","188400.00"
"26154.00","193200.00"
"15565.00","152500.00"
"21696.00","153400.00"
"20817.00","132500.00"
"18571.00","143800.00"
"24359.00","123700.00"
"17225.00","180000.00"
"24297.00","162500.00"
"12786.00","121900.00"
"19336.00","190600.00"
"21162.00","229200.00"
"23536.00","500000.00"
"24048.00","208300.00"
"20658.00","214600.00"
"8351.00","150000.00"
"19531.00","227800.00"
"25833.00","234600.00"
"17109.00","175000.00"
"20060.00","150000.00"
"17670.00","170300.00"
"20405.00","143000.00"
"17800.00","162500.00"
"21518.00","152800.00"
"21542.00","128100.00"
"21471.00","125000.00"
"19167.00","136400.00"
"20673.00","151600.00"
"12875.00","179200.00"
"10219.00","258300.00"
"20848.00","135200.00"
"7473.00","168800.00"
"21350.00","119600.00"
"20250.00","135500.00"
"28295.00","132200.00"
"24500.00","111400.00"
"14712.00","105800.00"
"24519.00","98100.00"
"12434.00","98400.00"
"21571.00","147900.00"
"27125.00","150000.00"
"12300.00","138400.00"
"18564.00","187500.00"
"21173.00","156600.00"
"13187.00","127100.00"
"22981.00","112100.00"
"18500.00","116800.00"
"20870.00","141300.00"
"16310.00","137500.00"
"15781.00","119300.00"
"4999.00","500001.00"
"17546.00","175000.00"
"17115.00","125000.00"
"16089.00","162500.00"
"12969.00","160200.00"
"14167.00","200000.00"
"21806.00","180000.00"
"16037.00","275000.00"
"18539.00","147500.00"
"17976.00","164600.00"
"22232.00","162500.00"
"18750.00","127300.00"
"19375.00","38800.00"
"9234.00","187500.00"
"8440.00","350000.00"
"12989.00","225000.00"
"21944.00","158300.00"
"18333.00","312500.00"
"12096.00","100000.00"
"21905.00","124000.00"
"16302.00","130700.00"
"15652.00","123100.00"
"21310.00","136500.00"
"18382.00","126400.00"
"21667.00","117700.00"
"13134.00","96200.00"
"20703.00","114800.00"
"15603.00","109600.00"
"22356.00","119500.00"
"19130.00","114300.00"
"21957.00","100800.00"
"12396.00","90300.00"
"23304.00","119900.00"
"18485.00","90600.00"
"23750.00","107500.00"
"18929.00","99200.00"
"21466.00","100800.00"
"17813.00","127500.00"
"10898.00","93400.00"
"12857.00","99300.00"
"13287.00","107200.00"
"17425.00","100500.00"
"14464.00","110200.00"
"14653.00","118800.00"
"15089.00","115800.00"
"19074.00","99600.00"
"14524.00","126800.00"
"21776.00","118300.00"
"23190.00","97200.00"
"18652.00","116100.00"
"12206.00","129200.00"
"14327.00","114100.00"
"20817.00","113300.00"
"21480.00","103800.00"
"17052.00","107400.00"
"17500.00","95800.00"
"18641.00","108200.00"
"16221.00","104200.00"
"17237.00","105800.00"
"16382.00","105000.00"
"15781.00","102900.00"
"13030.00","90400.00"
"14792.00","95800.00"
"12056.00","87500.00"
"9463.00","95000.00"
"22813.00","101300.00"
"17132.00","108200.00"
"18750.00","98600.00"
"16731.00","88200.00"
"15556.00","98500.00"
"21793.00","107900.00"
"8941.00","91900.00"
"19208.00","103400.00"
"18520.00","101500.00"
"13403.00","110800.00"
"18917.00","106900.00"
"18242.00","95000.00"
"16901.00","103500.00"
"19531.00","100000.00"
"14886.00","100000.00"
"18086.00","97100.00"
"18824.00","162500.00"
"21382.00","156300.00"
"11667.00","143800.00"
"19152.00","122300.00"
"12446.00","103800.00"
"11563.00","118800.00"
"16699.00","108000.00"
"17961.00","111700.00"
"17386.00","109400.00"
"16667.00","116900.00"
"16955.00","115200.00"
"20417.00","117100.00"
"16851.00","108800.00"
"25263.00","121000.00"
"18214.00","123200.00"
"30759.00","123700.00"
"23942.00","123200.00"
"16505.00","125000.00"
"16875.00","116000.00"
"25885.00","136200.00"
"20625.00","134400.00"
"17143.00","132000.00"
"23403.00","114100.00"
"14639.00","112500.00"
"16036.00","137500.00"
"10539.00","142500.00"
"18656.00","122900.00"
"12065.00","103600.00"
"12175.00","131300.00"
"23309.00","126600.00"
"21250.00","118800.00"
"20938.00","119200.00"
"12778.00","112500.00"
"14320.00","124000.00"
"21607.00","96100.00"
"21354.00","105800.00"
"12347.00","111700.00"
"27727.00","128600.00"
"11806.00","134600.00"
"15179.00","116100.00"
"20809.00","109600.00"
"20958.00","116400.00"
"30500.00","111600.00"
"16892.00","129100.00"
"20000.00","128000.00"
"19330.00","120000.00"
"21116.00","122500.00"
"19792.00","116400.00"
"16559.00","101400.00"
"20915.00","126600.00"
"22339.00","104800.00"
"17083.00","100000.00"
"15846.00","114800.00"
"18317.00","96500.00"
"19853.00","101100.00"
"12750.00","98300.00"
"20542.00","103400.00"
"25848.00","101900.00"
"17159.00","95000.00"
"17849.00","99300.00"
"26667.00","128000.00"
"42554.00","194300.00"
"33906.00","189700.00"
"31548.00","157700.00"
"24022.00","123400.00"
"42600.00","182600.00"
"37727.00","193000.00"
"35000.00","181100.00"
"24934.00","165800.00"
"20217.00","187500.00"
"19231.00","188500.00"
"19631.00","181300.00"
"19500.00","112600.00"
"24583.00","120900.00"
"22054.00","121500.00"
"23333.00","133300.00"
"9304.00","151600.00"
"25909.00","98700.00"
"19779.00","114200.00"
"28542.00","126500.00"
