MedIncome,MedHouseValue
"39333.00","162300.00"
"39750.00","162400.00"
"7500.00","162500.00"
"26506.00","162600.00"
"37426.00","162700.00"
"27368.00","162800.00"
"25211.00","162900.00"
"27647.00","163000.00"
"21311.00","163100.00"
"39583.00","163200.00"
"21270.00","163300.00"
"37188.00","163400.00"
"23203.00","163500.00"
"26949.00","163600.00"
"28229.00","163700.00"
"25792.00","163800.00"
"26091.00","163900.00"
"34299.00","164000.00"
"23658.00","164100.00"
"22817.00","164200.00"
"28214.00","164300.00"
"28344.00","164400.00"
"36348.00","164500.00"
"17062.00","164600.00"
"28072.00","164700.00"
"19932.00","164800.00"
"41165.00","164900.00"
"22454.00","165000.00"
"19219.00","165100.00"
"35857.00","165200.00"
"21449.00","165300.00"
"15903.00","165400.00"
"28456.00","165500.00"
"22607.00","165600.00"
"36964.00","165700.00"
"24732.00","165800.00"
"19189.00","165900.00"
"17981.00","166000.00"
"16678.00","166100.00"
"37383.00","166200.00"
"9817.00","166300.00"
"42042.00","166400.00"
"28375.00","166500.00"
"21382.00","166600.00"
"16750.00","166700.00"
"22559.00","166800.00"
"32723.00","166900.00"
"32095.00","167000.00"
"27409.00","167100.00"
"24135.00","167200.00"
"20670.00","167300.00"
"38506.00","167400.00"
"31410.00","167500.00"
"31901.00","167600.00"
"24278.00","167700.00"
"27628.00","167800.00"
"17622.00","167900.00"
"33009.00","168000.00"
"12041.00","168100.00"
"26641.00","168200.00"
"28289.00","168300.00"
"23599.00","168400.00"
"26466.00","168500.00"
"25985.00","168600.00"
"33081.00","168700.00"
"7473.00","168800.00"
"21389.00","168900.00"
"32788.00","169000.00"
"27366.00","169100.00"
"26136.00","169200.00"
"13417.00","169300.00"
"22122.00","169400.00"
"24817.00","169500.00"
"25368.00","169600.00"
"25754.00","169700.00"
"36897.00","169800.00"
"19327.00","169900.00"
"12185.00","170000.00"
"26604.00","170100.00"
"25772.00","170200.00"
"19903.00","170300.00"
"23274.00","170400.00"
"8702.00","170500.00"
"24706.00","170600.00"
"26299.00","170700.00"
"18700.00","170800.00"
"25966.00","170900.00"
"31087.00","171000.00"
"31779.00","171100.00"
"23182.00","171200.00"
"21005.00","171300.00"
"16121.00","171400.00"
"50389.00","171500.00"
"26290.00","171600.00"
"31982.00","171700.00"
"37361.00","171800.00"
"9218.00","171900.00"
"28462.00","172000.00"
"20087.00","172100.00"
"32415.00","172200.00"
"26193.00","172300.00"
"29118.00","172400.00"
"23317.00","172500.00"
"26182.00","172600.00"
"22431.00","172700.00"
"40379.00","172800.00"
"32760.00","172900.00"
"23098.00","173100.00"
"19495.00","173200.00"
"23640.00","173300.00"
"23690.00","173400.00"
"42852.00","173500.00"
"29559.00","173600.00"
"19805.00","173700.00"
"22577.00","173800.00"
"24000.00","173900.00"
"25350.00","174000.00"
"24968.00","174100.00"
"25603.00","174200.00"
"18897.00","174300.00"
"38598.00","174400.00"
"21781.00","174500.00"
"33618.00","174600.00"
"40132.00","174700.00"
"35120.00","174800.00"
"8438.00","175000.00"
"40658.00","175100.00"
"36944.00","175200.00"
"41449.00","175300.00"
"34151.00","175400.00"
"38796.00","175500.00"
"46667.00","175600.00"
"45469.00","175700.00"
"32196.00","175800.00"
"26368.00","175900.00"
"21743.00","176000.00"
"27986.00","176100.00"
"31441.00","176300.00"
"31563.00","176400.00"
"34013.00","176500.00"
"21181.00","176600.00"
"22095.00","176700.00"
"25964.00","176800.00"
"29870.00","176900.00"
"34193.00","177000.00"
"31446.00","177100.00"
"20348.00","177200.00"
"29228.00","177300.00"
"19866.00","177400.00"
"9241.00","177500.00"
"26386.00","177600.00"
"19439.00","177700.00"
"24615.00","177800.00"
"23787.00","177900.00"
"30252.00","178000.00"
"10548.00","178100.00"
"33250.00","178200.00"
"45000.00","178300.00"
"29474.00","178400.00"
"30306.00","178500.00"
"27768.00","178600.00"
"37143.00","178700.00"
"26959.00","178800.00"
"34471.00","178900.00"
"37000.00","179000.00"
"28561.00","179100.00"
"12875.00","179200.00"
"25459.00","179300.00"
"36000.00","179400.00"
"26894.00","179500.00"
"37014.00","179600.00"
"21702.00","179700.00"
"27540.00","179800.00"
"29844.00","179900.00"
"17225.00","180000.00"
"33375.00","180100.00"
"26385.00","180200.00"
"28061.00","180300.00"
"21378.00","180400.00"
"24612.00","180500.00"
"31133.00","180600.00"
"38465.00","180700.00"
"30703.00","180800.00"
"25432.00","180900.00"
"28512.00","181000.00"
"42596.00","181100.00"
"41080.00","181200.00"
"8288.00","181300.00"
"32750.00","181400.00"
"21591.00","181500.00"
"24599.00","181600.00"
"26101.00","181700.00"
"25820.00","181800.00"
"12269.00","181900.00"
"31838.00","182000.00"
"14444.00","182100.00"
"22788.00","182300.00"
"34009.00","182400.00"
"34417.00","182500.00"
"17311.00","182600.00"
"25417.00","182700.00"
"40588.00","182800.00"
"23843.00","182900.00"
"20699.00","183000.00"
"26553.00","183100.00"
"32226.00","183200.00"
"16691.00","183300.00"
"29292.00","183400.00"
"25797.00","183500.00"
"30382.00","183600.00"
"23277.00","183700.00"
"22843.00","183800.00"
"17377.00","183900.00"
"36393.00","184000.00"
"26563.00","184100.00"
"23075.00","184200.00"
"27179.00","184300.00"
"13903.00","184400.00"
"25060.00","184500.00"
"29479.00","184600.00"
"36028.00","184700.00"
"32317.00","184800.00"
"21149.00","184900.00"
"43500.00","185000.00"
"25852.00","185100.00"
"35551.00","185200.00"
"42750.00","185300.00"
"23784.00","185400.00"
"40023.00","185500.00"
"24780.00","185600.00"
"21793.00","185700.00"
"33006.00","185800.00"
"30453.00","185900.00"
"32757.00","186000.00"
"35507.00","186100.00"
"19647.00","186200.00"
"24942.00","186300.00"
"46369.00","186400.00"
"31773.00","186500.00"
"33088.00","186600.00"
"32530.00","186700.00"
"30377.00","186800.00"
"31856.00","186900.00"
"41719.00","187000.00"
"33389.00","187100.00"
"31196.00","187200.00"
"35200.00","187300.00"
"35329.00","187400.00"
"6825.00","187500.00"
"39331.00","187600.00"
"48700.00","187700.00"
"27763.00","187800.00"
"38633.00","187900.00"
"30405.00","188000.00"
"41282.00","188100.00"
"27816.00","188200.00"
"48036.00","188300.00"
"32307.00","188400.00"
"19231.00","188500.00"
"28631.00","188600.00"
"30708.00","188700.00"
"21827.00","188800.00"
"31103.00","188900.00"
"32969.00","189000.00"
"31815.00","189100.00"
"26600.00","189200.00"
"31887.00","189300.00"
"20057.00","189400.00"
"14224.00","189600.00"
"38651.00","189700.00"
"22267.00","189800.00"
"24185.00","189900.00"
"22847.00","190000.00"
"29728.00","190200.00"
"25952.00","190300.00"
"27183.00","190400.00"
"30964.00","190500.00"
"19336.00","190600.00"
"32443.00","190700.00"
"23958.00","190800.00"
"25156.00","190900.00"
"31662.00","191000.00"
"26763.00","191100.00"
"26736.00","191300.00"
"34800.00","191400.00"
"29803.00","191500.00"
"47663.00","191600.00"
"19875.00","191700.00"
"32596.00","191800.00"
"30100.00","191900.00"
"25930.00","192000.00"
"29926.00","192100.00"
"23664.00","192200.00"
"26689.00","192300.00"
"27353.00","192400.00"
"19562.00","192500.00"
"28009.00","192600.00"
"22027.00","192700.00"
"28062.00","192800.00"
"25301.00","192900.00"
"37727.00","193000.00"
"26104.00","193100.00"
"26154.00","193200.00"
"36231.00","193300.00"
"52129.00","193400.00"
"44375.00","193500.00"
"35349.00","193600.00"
"45648.00","193700.00"
"13867.00","193800.00"
"36648.00","193900.00"
"43170.00","194000.00"
"39702.00","194100.00"
"43958.00","194200.00"
"16038.00","194300.00"
"43585.00","194400.00"
"34543.00","194500.00"
"29917.00","194600.00"
"35547.00","194700.00"
"27593.00","194800.00"
"28784.00","194900.00"
"17031.00","195000.00"
"38616.00","195100.00"
"28203.00","195200.00"
"21473.00","195300.00"
"35403.00","195400.00"
"32122.00","195500.00"
"21888.00","195600.00"
"33021.00","195700.00"
"19203.00","195800.00"
"47356.00","195900.00"
"26487.00","196000.00"
"36133.00","196100.00"
"32852.00","196200.00"
"27800.00","196300.00"
"38594.00","196400.00"
"46534.00","196500.00"
"50733.00","196600.00"
"37139.00","196700.00"
"35333.00","196800.00"
"28621.00","196900.00"
"43194.00","197000.00"
"36475.00","197100.00"
"25321.00","197200.00"
"38864.00","197300.00"
"33864.00","197400.00"
"21432.00","197500.00"
"24595.00","197600.00"
"37655.00","197700.00"
"33627.00","197900.00"
"31287.00","198000.00"
"29514.00","198100.00"
"18447.00","198200.00"
"24132.00","198300.00"
"20132.00","198400.00"
"26266.00","198500.00"
"32359.00","198600.00"
"24650.00","198700.00"
"23913.00","198800.00"
"31629.00","198900.00"
"30096.00","199000.00"
"32330.00","199100.00"
"33988.00","199200.00"
"27951.00","199300.00"
"31493.00","199400.00"
"41845.00","199500.00"
"23780.00","199600.00"
"32153.00","199700.00"
"46607.00","199800.00"
"50509.00","199900.00"
"7068.00","200000.00"
"39864.00","200200.00"
"38837.00","200300.00"
"29441.00","200400.00"
"35900.00","200600.00"
"43487.00","200700.00"
"40074.00","200800.00"
"40185.00","200900.00"
"33421.00","201000.00"
"48571.00","201100.00"
"22536.00","201200.00"
"26268.00","201300.00"
"48210.00","201400.00"
"41786.00","201500.00"
"43103.00","201600.00"
"27436.00","201700.00"
"31371.00","201800.00"
"41292.00","201900.00"
"28793.00","202100.00"
"26210.00","202200.00"
"17301.00","202300.00"
"31902.00","202400.00"
"48536.00","202600.00"
"29830.00","202700.00"
"31827.00","202800.00"
"44954.00","202900.00"
"26178.00","203100.00"
"41151.00","203200.00"
"19297.00","203300.00"
"14133.00","203400.00"
"41325.00","203500.00"
"40865.00","203700.00"
"22304.00","203800.00"
"29511.00","203900.00"
"46076.00","204000.00"
"36500.00","204100.00"
"16708.00","204200.00"
"35050.00","204300.00"
"32943.00","204400.00"
"27685.00","204500.00"
"26884.00","204600.00"
"23568.00","204700.00"
"54700.00","204800.00"
"34701.00","204900.00"
"18580.00","205000.00"
"35057.00","205100.00"
"43864.00","205200.00"
"17823.00","205300.00"
"31550.00","205400.00"
"32900.00","205500.00"
"14497.00","205600.00"
"43971.00","205700.00"
"27798.00","205800.00"
"30865.00","205900.00"
"42281.00","206000.00"
"42566.00","206100.00"
"44562.00","206200.00"
"11125.00","206300.00"
"45042.00","206400.00"
"31051.00","206500.00"
"43261.00","206700.00"
"37066.00","206800.00"
"27933.00","206900.00"
"51030.00","207000.00"
"19233.00","207100.00"
"49102.00","207200.00"
"46583.00","207300.00"
"31949.00","207400.00"
"51507.00","207500.00"
"38235.00","207600.00"
"44300.00","207700.00"
"30329.00","207800.00"
"26806.00","207900.00"
"26981.00","208000.00"
"23347.00","208100.00"
"29861.00","208200.00"
"12276.00","208300.00"
"34868.00","208400.00"
"63960.00","208500.00"
"28819.00","208600.00"
"27260.00","208700.00"
"16760.00","208800.00"
"21071.00","208900.00"
"41806.00","209000.00"
"27348.00","209100.00"
"34087.00","209200.00"
"50877.00","209300.00"
"31106.00","209400.00"
"25880.00","209500.00"
"14036.00","209600.00"
"41128.00","209700.00"
"30520.00","209800.00"
"27128.00","209900.00"
"15250.00","210000.00"
"29591.00","210100.00"
"27372.00","210200.00"
"33306.00","210300.00"
"36696.00","210400.00"
"53500.00","210500.00"
"51345.00","210600.00"
"32350.00","210700.00"
"32417.00","210800.00"
"23400.00","210900.00"
"30472.00","211000.00"
"50758.00","211100.00"
"28846.00","211300.00"
"36849.00","211400.00"
"21944.00","211500.00"
"28036.00","211600.00"
"30259.00","211700.00"
"22261.00","211800.00"
"32312.00","211900.00"
"28676.00","212000.00"
"33939.00","212100.00"
"25114.00","212200.00"
"30735.00","212300.00"
"52034.00","212400.00"
"12887.00","212500.00"
"41439.00","212600.00"
"12387.00","212800.00"
"39444.00","212900.00"
"31483.00","213000.00"
"42569.00","213100.00"
"27556.00","213200.00"
"23438.00","213300.00"
"41029.00","213400.00"
"24207.00","213500.00"
"14730.00","213600.00"
"35272.00","213700.00"
"29074.00","213800.00"
"28312.00","213900.00"
"31306.00","214000.00"
"33512.00","214100.00"
"24113.00","214200.00"
"17210.00","214300.00"
"39543.00","214400.00"
"20677.00","214500.00"
"28060.00","214600.00"
"21061.00","214700.00"
"30445.00","214800.00"
"59585.00","214900.00"
"11985.00","215000.00"
"60389.00","215100.00"
"38582.00","215200.00"
"31981.00","215300.00"
"22174.00","215400.00"
"26709.00","215500.00"
"31914.00","215600.00"
"29133.00","215700.00"
"39826.00","215800.00"
"43657.00","215900.00"
"36534.00","216000.00"
"26403.00","216100.00"
"40815.00","216200.00"
"48393.00","216300.00"
"53259.00","216400.00"
"33802.00","216500.00"
"41548.00","216600.00"
"12412.00","216700.00"
"46028.00","216800.00"
"33047.00","216900.00"
"31380.00","217000.00"
"26729.00","217100.00"
"29219.00","217200.00"
"27875.00","217300.00"
"48092.00","217400.00"
"41685.00","217500.00"
"31497.00","217600.00"
"34509.00","217700.00"
"28667.00","217800.00"
"31033.00","217900.00"
"25372.00","218000.00"
"26673.00","218100.00"
"15195.00","218200.00"
"31823.00","218300.00"
"30149.00","218400.00"
"24234.00","218500.00"
"30739.00","218600.00"
"31729.00","218700.00"
"12188.00","218800.00"
"27031.00","218900.00"
"22214.00","219000.00"
"41771.00","219100.00"
"24677.00","219200.00"
"45062.00","219300.00"
"24074.00","219400.00"
"30206.00","219500.00"
"24609.00","219600.00"
"34261.00","219700.00"
"39243.00","219800.00"
"26827.00","219900.00"
"13062.00","220000.00"
"29312.00","220100.00"
"30199.00","220200.00"
"33971.00","220300.00"
"36650.00","220400.00"
"25489.00","220500.00"
"23042.00","220600.00"
"25430.00","220700.00"
"27115.00","220800.00"
"42703.00","220900.00"
"22326.00","221000.00"
"26205.00","221100.00"
"32448.00","221200.00"
"40875.00","221300.00"
"22756.00","221400.00"
"19549.00","221500.00"
"42562.00","221600.00"
"30219.00","221700.00"
"31923.00","221800.00"
"17325.00","221900.00"
"37344.00","222000.00"
"24421.00","222100.00"
"19049.00","222200.00"
"37609.00","222300.00"
"26016.00","222400.00"
"33380.00","222500.00"
"20875.00","222700.00"
"35878.00","222800.00"
"14492.00","222900.00"
"25787.00","223000.00"
"26321.00","223100.00"
"30000.00","223200.00"
"21100.00","223300.00"
"29619.00","223400.00"
"44107.00","223500.00"
"47000.00","223600.00"
"40549.00","223700.00"
"40703.00","223800.00"
"32437.00","223900.00"
"31204.00","224000.00"
"31484.00","224100.00"
"31630.00","224200.00"
"56605.00","224400.00"
"29185.00","224500.00"
"28021.00","224600.00"
"42820.00","224700.00"
"45294.00","224800.00"
"38839.00","224900.00"
"11790.00","225000.00"
"40603.00","225200.00"
"51171.00","225300.00"
"9702.00","225400.00"
"25197.00","225600.00"
"48462.00","225700.00"
"20329.00","225800.00"
"37091.00","225900.00"
"27900.00","226000.00"
"43702.00","226100.00"
"50704.00","226200.00"
"25284.00","226300.00"
"28424.00","226400.00"
"22069.00","226500.00"
"49524.00","226600.00"
"20307.00","226700.00"
"40431.00","226800.00"
"32400.00","226900.00"
"50519.00","227000.00"
"26208.00","227100.00"
"32920.00","227300.00"
"42593.00","227400.00"
"28039.00","227500.00"
"32026.00","227600.00"
"32632.00","227700.00"
"28421.00","227800.00"
"30060.00","227900.00"
"23715.00","228000.00"
"28478.00","228100.00"
"27689.00","228200.00"
"46277.00","228300.00"
"45213.00","228400.00"
"32823.00","228500.00"
"34705.00","228600.00"
"33703.00","228700.00"
"24429.00","228800.00"
"29119.00","228900.00"
"21444.00","229000.00"
"29025.00","229100.00"
"20530.00","229200.00"
"31211.00","229300.00"
"25954.00","229400.00"
"28058.00","229500.00"
"43698.00","229600.00"
"40977.00","229700.00"
"36719.00","229800.00"
"55592.00","229900.00"
"31104.00","230000.00"
"31349.00","230200.00"
"29392.00","230300.00"
"22612.00","230400.00"
"50681.00","230500.00"
"24348.00","230600.00"
"47656.00","230700.00"
"25506.00","230800.00"
"30769.00","230900.00"
"31080.00","231000.00"
"40750.00","231100.00"
"41923.00","231200.00"
"21187.00","231300.00"
"31350.00","231400.00"
"48816.00","231500.00"
"31429.00","231600.00"
"22377.00","231700.00"
"25267.00","231800.00"
"35112.00","231900.00"
"35583.00","232000.00"
"27625.00","232100.00"
"46930.00","232200.00"
"54889.00","232300.00"
"35051.00","232400.00"
"29360.00","232500.00"
"25067.00","232600.00"
"47630.00","232700.00"
"28258.00","232800.00"
"39352.00","232900.00"
"23625.00","233000.00"
"27474.00","233100.00"
"50761.00","233200.00"
"19309.00","233300.00"
"56631.00","233400.00"
"19487.00","233500.00"
"44236.00","233600.00"
"42656.00","233700.00"
"26375.00","233800.00"
"32594.00","233900.00"
"43693.00","234000.00"
"30897.00","234100.00"
"40653.00","234200.00"
"50679.00","234300.00"
"53735.00","234400.00"
"33269.00","234500.00"
"25610.00","234600.00"
"47094.00","234700.00"
"29258.00","234800.00"
"27375.00","234900.00"
"41902.00","235000.00"
"38125.00","235100.00"
"33682.00","235200.00"
"30057.00","235300.00"
"53812.00","235400.00"
"34345.00","235500.00"
"26901.00","235600.00"
"23542.00","235700.00"
"57613.00","235800.00"
"26198.00","235900.00"
"39909.00","236000.00"
"19653.00","236100.00"
"40221.00","236200.00"
"54284.00","236300.00"
"54299.00","236400.00"
"24663.00","236500.00"
"41776.00","236600.00"
"60705.00","236700.00"
"27070.00","236800.00"
"32426.00","236900.00"
"56642.00","237000.00"
"51721.00","237100.00"
"65648.00","237200.00"
"46167.00","237300.00"
"47341.00","237400.00"
"14851.00","237500.00"
"51228.00","237600.00"
"63277.00","237700.00"
"46649.00","237800.00"
"41939.00","237900.00"
"35484.00","238000.00"
"31118.00","238100.00"
"31010.00","238200.00"
"36936.00","238300.00"
"24896.00","238500.00"
"33208.00","238600.00"
"29148.00","238700.00"
"54741.00","238800.00"
"51299.00","238900.00"
"40804.00","239000.00"
"61498.00","239100.00"
"25739.00","239200.00"
"33799.00","239300.00"
"38464.00","239400.00"
"27656.00","239500.00"
"47222.00","239600.00"
"40911.00","239700.00"
"38565.00","239800.00"
"45484.00","239900.00"
"21532.00","240000.00"
"43068.00","240100.00"
"29327.00","240200.00"
"28636.00","240300.00"
"57385.00","240400.00"
"41734.00","240500.00"
"40647.00","240600.00"
"41687.00","240700.00"
"50417.00","240800.00"
"26833.00","240900.00"
"26411.00","241000.00"
"45096.00","241100.00"
"51663.00","241200.00"
"55290.00","241300.00"
"23681.00","241400.00"
"33516.00","241500.00"
"54042.00","241600.00"
"11859.00","241700.00"
"32705.00","241800.00"
"37083.00","241900.00"
"30107.00","242000.00"
"28445.00","242100.00"
"29200.00","242200.00"
"35644.00","242300.00"
"25890.00","242400.00"
"26390.00","242500.00"
"30727.00","242600.00"
"42381.00","242700.00"
"37500.00","242800.00"
"31509.00","242900.00"
"50672.00","243000.00"
"31579.00","243100.00"
"21935.00","243200.00"
"28679.00","243300.00"
"29750.00","243400.00"
"38393.00","243500.00"
"32321.00","243600.00"
"18295.00","243800.00"
"23713.00","244000.00"
"40855.00","244100.00"
"52939.00","244200.00"
"42262.00","244300.00"
"24643.00","244400.00"
"36920.00","244500.00"
"53409.00","244600.00"
"40071.00","244700.00"
"31648.00","244800.00"
"46357.00","244900.00"
"31742.00","245000.00"
"28727.00","245100.00"
"40037.00","245200.00"
"36815.00","245300.00"
"28355.00","245400.00"
"29705.00","245500.00"
"35777.00","245600.00"
"53032.00","245700.00"
"33884.00","245800.00"
"60088.00","245900.00"
"39837.00","246000.00"
"41064.00","246100.00"
"34732.00","246200.00"
"36392.00","246300.00"
"28880.00","246400.00"
"54584.00","246500.00"
"50145.00","246600.00"
"54310.00","246700.00"
"44028.00","246800.00"
"33981.00","246900.00"
"60661.00","247000.00"
"32232.00","247100.00"
"28482.00","247200.00"
"44167.00","247300.00"
"18771.00","247500.00"
"31110.00","247600.00"
"27515.00","247700.00"
"37941.00","247800.00"
"31107.00","247900.00"
"60368.00","248000.00"
"18584.00","248100.00"
"26625.00","248200.00"
"55126.00","248400.00"
"46350.00","248600.00"
"30854.00","248700.00"
"43603.00","248800.00"
"40893.00","248900.00"
"36540.00","249000.00"
"35195.00","249100.00"
"25687.00","249200.00"
"30379.00","249300.00"
"33967.00","249400.00"
"40068.00","249500.00"
"11552.00","250000.00"
"45526.00","250200.00"
"62082.00","250300.00"
"41103.00","250400.00"
"53707.00","250500.00"
"42716.00","250800.00"
"47125.00","250900.00"
"48264.00","251000.00"
"26280.00","251100.00"
"33010.00","251200.00"
"49792.00","251300.00"
"45081.00","251400.00"
"39567.00","251500.00"
"42898.00","251600.00"
"24730.00","251800.00"
"30973.00","251900.00"
"25658.00","252000.00"
"37433.00","252100.00"
"32617.00","252200.00"
"28884.00","252300.00"
"31975.00","252400.00"
"52131.00","252500.00"
"31927.00","252600.00"
"43182.00","252700.00"
"26316.00","252800.00"
"32353.00","252900.00"
"31058.00","253000.00"
"23567.00","253100.00"
"21927.00","253300.00"
"34474.00","253400.00"
"52855.00","253500.00"
"12762.00","253600.00"
"31397.00","253700.00"
"31543.00","253800.00"
"44583.00","253900.00"
"36885.00","254000.00"
"30799.00","254100.00"
"27226.00","254200.00"
"32740.00","254300.00"
"55218.00","254400.00"
"22422.00","254500.00"
"32472.00","254700.00"
"49429.00","254800.00"
"53015.00","254900.00"
"12059.00","255000.00"
"60196.00","255100.00"
"41359.00","255200.00"
"72260.00","255300.00"
"23111.00","255400.00"
"30114.00","255500.00"
"31908.00","255600.00"
"55514.00","255700.00"
"44004.00","255800.00"
"22244.00","255900.00"
"30047.00","256000.00"
"31702.00","256100.00"
"27092.00","256300.00"
"42096.00","256600.00"
"28941.00","256700.00"
"28342.00","256800.00"
"36169.00","257000.00"
"31004.00","257100.00"
"50923.00","257200.00"
"45764.00","257300.00"
"29044.00","257400.00"
"31932.00","257500.00"
"50234.00","257600.00"
"24912.00","257800.00"
"36058.00","257900.00"
"42833.00","258000.00"
"45556.00","258100.00"
"61306.00","258200.00"
"10219.00","258300.00"
"28620.00","258400.00"
"49662.00","258500.00"
"47583.00","258600.00"
"38167.00","258700.00"
"40648.00","258800.00"
"43672.00","258900.00"
"29800.00","259200.00"
"52497.00","259300.00"
"26654.00","259400.00"
"54193.00","259500.00"
"32154.00","259600.00"
"42026.00","259800.00"
"45132.00","259900.00"
"32933.00","260000.00"
"26983.00","260100.00"
"24777.00","260300.00"
"76166.00","260400.00"
"29386.00","260500.00"
"64335.00","260600.00"
"53693.00","260700.00"
"32792.00","260800.00"
"53398.00","260900.00"
"23030.00","261000.00"
"35491.00","261100.00"
"31546.00","261200.00"
"35497.00","261300.00"
"35199.00","261400.00"
"31921.00","261500.00"
"19063.00","261600.00"
"32048.00","261800.00"
"35089.00","261900.00"
"40536.00","262000.00"
"47097.00","262100.00"
"30119.00","262200.00"
"42237.00","262300.00"
"35943.00","262400.00"
"16112.00","262500.00"
"60062.00","262700.00"
"30404.00","262800.00"
"30431.00","262900.00"
"54216.00","263000.00"
"31373.00","263100.00"
"46304.00","263200.00"
"46050.00","263300.00"
"40114.00","263400.00"
"22880.00","263500.00"
"22578.00","263600.00"
"49880.00","263700.00"
"36863.00","263800.00"
"51550.00","263900.00"
"30977.00","264000.00"
"36827.00","264100.00"
"46758.00","264200.00"
"30461.00","264300.00"
"43962.00","264400.00"
"38700.00","264500.00"
"55402.00","264600.00"
"27317.00","264700.00"
"66227.00","264800.00"
"32287.00","264900.00"
"50287.00","265000.00"
"33632.00","265100.00"
"31929.00","265200.00"
"66842.00","265300.00"
"34698.00","265400.00"
"27153.00","265500.00"
"38684.00","265600.00"
"40385.00","265700.00"
"30529.00","265800.00"
"22552.00","265900.00"
"26979.00","266000.00"
"36682.00","266100.00"
"49528.00","266200.00"
"58578.00","266300.00"
"39537.00","266400.00"
"40473.00","266500.00"
"36988.00","266600.00"
"16187.00","266700.00"
"55510.00","266900.00"
"39356.00","267000.00"
"44239.00","267100.00"
"51461.00","267200.00"
"61885.00","267300.00"
"32049.00","267400.00"
"34071.00","267500.00"
"25685.00","267600.00"
"33015.00","267700.00"
"33397.00","267800.00"
"51624.00","267900.00"
"31359.00","268000.00"
"43397.00","268100.00"
"31583.00","268200.00"
"53106.00","268300.00"
"39306.00","268400.00"
"20706.00","268500.00"
"48403.00","268600.00"
"55647.00","268700.00"
"17778.00","268800.00"
"56921.00","269000.00"
"33922.00","269100.00"
"22652.00","269200.00"
"43083.00","269300.00"
"50292.00","269400.00"
"31603.00","269500.00"
"56931.00","269600.00"
"40368.00","269700.00"
"50524.00","269800.00"
"36750.00","269900.00"
"19844.00","270000.00"
"40720.00","270100.00"
"53462.00","270400.00"
"57934.00","270500.00"
"46484.00","270600.00"
"35673.00","270700.00"
"42719.00","270800.00"
"41250.00","270900.00"
"29526.00","271000.00"
"35528.00","271100.00"
"31910.00","271200.00"
"33292.00","271300.00"
"21907.00","271400.00"
"36991.00","271500.00"
"34063.00","271600.00"
"59734.00","271700.00"
"34919.00","271800.00"
"53244.00","271900.00"
"26221.00","272000.00"
"27614.00","272200.00"
"46554.00","272300.00"
"54694.00","272400.00"
"40642.00","272500.00"
"37105.00","272600.00"
"42070.00","272700.00"
"47391.00","272800.00"
"25784.00","272900.00"
"36811.00","273000.00"
"25600.00","273100.00"
"61922.00","273200.00"
"55395.00","273300.00"
"32177.00","273400.00"
"49236.00","273500.00"
"42028.00","273600.00"
"31478.00","273700.00"
"48017.00","273800.00"
"40174.00","273900.00"
"71497.00","274000.00"
"57409.00","274100.00"
"50176.00","274200.00"
"24835.00","274300.00"
"40160.00","274500.00"
"44209.00","274600.00"
"54469.00","274700.00"
"55184.00","274800.00"
"8130.00","275000.00"
"51616.00","275100.00"
"29076.00","275300.00"
"53700.00","275400.00"
"39000.00","275700.00"
"56986.00","275800.00"
"23547.00","275900.00"
"47788.00","276000.00"
"36538.00","276100.00"
"46450.00","276200.00"
"24671.00","276300.00"
"35694.00","276400.00"
"59449.00","276500.00"
"36230.00","276600.00"
"33333.00","276800.00"
"40667.00","276900.00"
"31800.00","277000.00"
"48333.00","277200.00"
"30079.00","277300.00"
"46315.00","277500.00"
"59300.00","277600.00"
"53951.00","277700.00"
"25200.00","277800.00"
"40425.00","277900.00"
"57382.00","278000.00"
"64891.00","278100.00"
"45380.00","278200.00"
"45554.00","278300.00"
"39400.00","278400.00"
"57519.00","278500.00"
"35435.00","278600.00"
"64114.00","278700.00"
"36434.00","278800.00"
"68279.00","279000.00"
"48304.00","279100.00"
"51985.00","279200.00"
"54364.00","279300.00"
"32763.00","279400.00"
"34750.00","279500.00"
"47241.00","279600.00"
"40121.00","279700.00"
"31987.00","279800.00"
"34020.00","279900.00"
"25668.00","280000.00"
"47685.00","280100.00"
"45644.00","280200.00"
"55538.00","280300.00"
"44423.00","280400.00"
"47755.00","280700.00"
"36287.00","280800.00"
"54197.00","280900.00"
"125000.00","281000.00"
"38800.00","281100.00"
"49773.00","281200.00"
"16642.00","281300.00"
"32031.00","281500.00"
"57768.00","281600.00"
"27118.00","281700.00"
"55654.00","281800.00"
"39868.00","281900.00"
"55381.00","282000.00"
"29732.00","282100.00"
"38906.00","282200.00"
"44122.00","282300.00"
"61898.00","282400.00"
"62073.00","282500.00"
"31435.00","282600.00"
"53220.00","282700.00"
"60868.00","282900.00"
"50162.00","283100.00"
"33776.00","283200.00"
"20672.00","283300.00"
"62089.00","283400.00"
"47325.00","283500.00"
"26864.00","283600.00"
"66633.00","283700.00"
"52837.00","283800.00"
"55520.00","283900.00"
"46613.00","284000.00"
"34125.00","284100.00"
"57480.00","284200.00"
"41471.00","284400.00"
"61181.00","284500.00"
"43631.00","284600.00"
"54221.00","284700.00"
"35585.00","284800.00"
"35912.00","284900.00"
"49444.00","285000.00"
"51269.00","285200.00"
"28797.00","285300.00"
"33800.00","285400.00"
"66458.00","285500.00"
"56150.00","285600.00"
"63047.00","285700.00"
"67527.00","285800.00"
